name,nation,position,detailed_position,age,birth_date,matches_played,minutes_played,goals,assists,penalties_scored,yellow_cards,red_cards,team_name,team_code,team_logo_url,player_id,player_image_url,season
Virgil van Dijk,Netherlands,DEFENDER,CENTRE_BACK,34,1991-07-08,9,840,1,0,0,2,0,Liverpool FC,LIV,https://img.uefa.com/imgml/TP/teams/logos/240x240/7889.png,50327420,https://img.uefa.com/imgml/TP/players/1/2025/324x324/50327420.jpg,2024-25
Leon Goretzka,Germany,MIDFIELDER,CENTRAL_MIDFIELDER,31,1995-02-06,12,839,1,1,0,4,0,FC Bayern München,BAY,https://img.uefa.com/imgml/TP/teams/logos/240x240/50037.png,250041771,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250041771.jpg,2024-25
Alistair Johnston,Canada,DEFENDER,UNKNOWN,27,1998-10-08,10,838,0,0,0,2,0,Celtic FC,CEL,https://img.uefa.com/imgml/TP/teams/logos/240x240/50050.png,250181680,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250181680.jpg,2024-25
Hakan Çalhanoğlu,Türkiye,MIDFIELDER,ATTACKING_MIDFIELDER,32,1994-02-08,12,835,4,2,3,3,0,FC Internazionale Milano,INT,https://img.uefa.com/imgml/TP/teams/logos/240x240/50138.png,250022829,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250022829.jpg,2024-25
Mauro Júnior,Brazil,DEFENDER,ATTACKING_MIDFIELDER,27,1999-05-06,10,829,0,1,0,2,0,PSV Eindhoven,PSV,https://img.uefa.com/imgml/TP/teams/logos/240x240/50062.png,250122213,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250122213.jpg,2024-25
Thomas Beelen,Netherlands,DEFENDER,UNKNOWN,24,2001-06-11,12,827,0,0,0,0,0,Feyenoord,FEY,https://img.uefa.com/imgml/TP/teams/logos/240x240/52749.png,250187221,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250187221.jpg,2024-25
Manuel Neuer,Germany,GOALKEEPER,GOALKEEPER,40,1986-03-27,10,823,0,0,0,0,0,FC Bayern München,BAY,https://img.uefa.com/imgml/TP/teams/logos/240x240/50037.png,97923,https://img.uefa.com/imgml/TP/players/1/2025/324x324/97923.jpg,2024-25
Granit Xhaka,Switzerland,MIDFIELDER,CENTRAL_MIDFIELDER,33,1992-09-27,10,819,0,0,0,3,0,Bayer 04 Leverkusen,LEV,https://img.uefa.com/imgml/TP/teams/logos/240x240/50109.png,250004721,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250004721.jpg,2024-25
Mikel Merino,Spain,MIDFIELDER,CENTRAL_MIDFIELDER,29,1996-06-22,12,818,2,4,0,1,0,Arsenal FC,ARS,https://img.uefa.com/imgml/TP/teams/logos/240x240/52280.png,250080572,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250080572.jpg,2024-25
Auston Trusty,USA,DEFENDER,UNKNOWN,27,1998-08-12,10,816,0,0,0,0,0,Celtic FC,CEL,https://img.uefa.com/imgml/TP/teams/logos/240x240/50050.png,250200308,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250200308.jpg,2024-25
Joško Gvardiol,Croatia,DEFENDER,CENTRE_BACK,24,2002-01-23,10,815,0,2,0,0,0,Manchester City,MCI,https://img.uefa.com/imgml/TP/teams/logos/240x240/52919.png,250127284,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250127284.jpg,2024-25
Benjamin André,France,MIDFIELDER,CENTRAL_MIDFIELDER,35,1990-08-03,9,810,0,0,0,3,0,LOSC Lille,LIL,https://img.uefa.com/imgml/TP/teams/logos/240x240/75797.png,250025791,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250025791.jpg,2024-25
Brendan Chardonnet,France,DEFENDER,UNKNOWN,31,1994-12-22,9,810,0,0,0,2,0,Stade Brestois 29,BRE,https://img.uefa.com/imgml/TP/teams/logos/240x240/2601306.png,250196586,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250196586.jpg,2024-25
Marco Carnesecchi,Italy,GOALKEEPER,UNKNOWN,25,2000-07-01,9,810,0,0,0,0,0,Atalanta BC,ATA,https://img.uefa.com/imgml/TP/teams/logos/240x240/52816.png,250105612,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250105612.jpg,2024-25
Marco Bizot,Netherlands,GOALKEEPER,GOALKEEPER,35,1991-03-10,9,810,0,0,0,0,0,Stade Brestois 29,BRE,https://img.uefa.com/imgml/TP/teams/logos/240x240/2601306.png,250006714,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250006714.jpg,2024-25
Mohamed Salah,Egypt,FORWARD,WINGER,33,1992-06-15,9,808,3,4,1,0,0,Liverpool FC,LIV,https://img.uefa.com/imgml/TP/teams/logos/240x240/7889.png,250052469,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250052469.jpg,2024-25
Maghnes Akliouche,France,MIDFIELDER,UNKNOWN,24,2002-02-25,10,807,2,2,0,1,0,AS Monaco,MON,https://img.uefa.com/imgml/TP/teams/logos/240x240/50023.png,250160436,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250160436.jpg,2024-25
Alejandro Balde,Spain,DEFENDER,UNKNOWN,22,2003-10-18,10,804,0,3,0,1,0,FC Barcelona,BAR,https://img.uefa.com/imgml/TP/teams/logos/240x240/50080.png,250135416,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250135416.jpg,2024-25
Gabriel,Brazil,DEFENDER,CENTRE_BACK,28,1997-12-19,9,804,1,0,0,1,0,Arsenal FC,ARS,https://img.uefa.com/imgml/TP/teams/logos/240x240/52280.png,250131901,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250131901.jpg,2024-25
Frenkie de Jong,Netherlands,MIDFIELDER,CENTRAL_MIDFIELDER,29,1997-05-12,13,803,0,0,0,2,0,FC Barcelona,BAR,https://img.uefa.com/imgml/TP/teams/logos/240x240/50080.png,50327423,https://img.uefa.com/imgml/TP/players/1/2025/324x324/50327423.jpg,2024-25
Federico Gatti,Italy,DEFENDER,UNKNOWN,27,1998-06-24,9,801,0,1,0,1,0,Juventus,JUV,https://img.uefa.com/imgml/TP/teams/logos/240x240/50139.png,250172907,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250172907.jpg,2024-25
Aurélien Tchouaméni,France,MIDFIELDER,CENTRAL_MIDFIELDER,26,2000-01-27,11,800,0,0,0,3,0,Real Madrid C.F.,RMA,https://img.uefa.com/imgml/TP/teams/logos/240x240/50051.png,250105244,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250105244.jpg,2024-25
Youssouf Fofana,France,MIDFIELDER,UNKNOWN,27,1999-01-10,10,800,0,2,0,2,0,AC Milan,MIL,https://img.uefa.com/imgml/TP/teams/logos/240x240/50058.png,250132399,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250132399.jpg,2024-25
Martin Ødegaard,Norway,MIDFIELDER,ATTACKING_MIDFIELDER,27,1998-12-17,11,798,3,1,0,0,0,Arsenal FC,ARS,https://img.uefa.com/imgml/TP/teams/logos/240x240/52280.png,250081341,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250081341.jpg,2024-25
Rafael Leão,Portugal,FORWARD,STRIKER,26,1999-06-10,10,797,3,2,0,2,0,AC Milan,MIL,https://img.uefa.com/imgml/TP/teams/logos/240x240/50058.png,250089228,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250089228.jpg,2024-25
Jeremie Frimpong,Netherlands,DEFENDER,FULL_BACK,25,2000-12-10,10,796,0,5,0,2,0,Bayer 04 Leverkusen,LEV,https://img.uefa.com/imgml/TP/teams/logos/240x240/50109.png,250113276,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250113276.jpg,2024-25
Nicolas Kühn,Germany,MIDFIELDER,UNKNOWN,26,2000-01-01,10,792,3,1,0,1,0,Celtic FC,CEL,https://img.uefa.com/imgml/TP/teams/logos/240x240/50050.png,250106148,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250106148.jpg,2024-25
Francisco Trincão,Portugal,FORWARD,STRIKER,26,1999-12-29,9,791,0,1,0,1,0,Sporting Clube de Portugal,SPO,https://img.uefa.com/imgml/TP/teams/logos/240x240/50149.png,250112122,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250112122.jpg,2024-25
Julián Alvarez,Argentina,FORWARD,UNKNOWN,26,2000-01-31,10,790,7,1,0,0,0,Atlético de Madrid,ATM,https://img.uefa.com/imgml/TP/teams/logos/240x240/50124.png,250172668,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250172668.jpg,2024-25
Reo Hatate,Japan,DEFENDER,UNKNOWN,28,1997-11-21,10,788,1,2,0,1,0,Celtic FC,CEL,https://img.uefa.com/imgml/TP/teams/logos/240x240/50050.png,250169705,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250169705.jpg,2024-25
Anis Hadj Moussa,Algeria,FORWARD,UNKNOWN,24,2002-02-11,11,786,3,0,0,0,0,Feyenoord,FEY,https://img.uefa.com/imgml/TP/teams/logos/240x240/52749.png,250198119,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250198119.jpg,2024-25
Ryan Gravenberch,Netherlands,MIDFIELDER,CENTRAL_MIDFIELDER,24,2002-05-16,9,784,0,0,0,1,0,Liverpool FC,LIV,https://img.uefa.com/imgml/TP/teams/logos/240x240/7889.png,250113001,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250113001.jpg,2024-25
Konrad Laimer,Austria,MIDFIELDER,CENTRAL_MIDFIELDER,29,1997-05-27,11,781,1,1,0,2,0,FC Bayern München,BAY,https://img.uefa.com/imgml/TP/teams/logos/240x240/50037.png,250065413,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250065413.jpg,2024-25
Vanderson,Brazil,DEFENDER,UNKNOWN,24,2001-06-21,9,781,0,1,0,3,0,AS Monaco,MON,https://img.uefa.com/imgml/TP/teams/logos/240x240/50023.png,250169730,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250169730.jpg,2024-25
Piero Hincapié,Ecuador,DEFENDER,UNKNOWN,24,2002-01-09,9,774,1,0,0,2,1,Bayer 04 Leverkusen,LEV,https://img.uefa.com/imgml/TP/teams/logos/240x240/50109.png,250163454,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250163454.jpg,2024-25
Jakub Kiwior,Poland,DEFENDER,UNKNOWN,26,2000-02-15,10,772,0,0,0,1,0,Arsenal FC,ARS,https://img.uefa.com/imgml/TP/teams/logos/240x240/52280.png,250105681,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250105681.jpg,2024-25
Erling Haaland,Norway,FORWARD,UNKNOWN,25,2000-07-21,9,771,8,0,2,0,0,Manchester City,MCI,https://img.uefa.com/imgml/TP/teams/logos/240x240/52919.png,250103758,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250103758.jpg,2024-25
Francesco Acerbi,Italy,DEFENDER,CENTRE_BACK,38,1988-02-10,9,770,1,1,0,2,0,FC Internazionale Milano,INT,https://img.uefa.com/imgml/TP/teams/logos/240x240/50138.png,250052957,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250052957.jpg,2024-25
Guus Til,Netherlands,MIDFIELDER,CENTRAL_MIDFIELDER,28,1997-12-22,12,768,0,2,0,0,0,PSV Eindhoven,PSV,https://img.uefa.com/imgml/TP/teams/logos/240x240/50062.png,250099671,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250099671.jpg,2024-25
Joaquin Seys,Belgium,MIDFIELDER,UNKNOWN,21,2005-03-28,10,768,0,0,0,2,0,Club Brugge KV,BRU,https://img.uefa.com/imgml/TP/teams/logos/240x240/50043.png,250163786,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250163786.jpg,2024-25
Bernardo Silva,Portugal,MIDFIELDER,ATTACKING_MIDFIELDER,31,1994-08-10,9,766,0,0,0,1,0,Manchester City,MCI,https://img.uefa.com/imgml/TP/teams/logos/240x240/52919.png,250059115,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250059115.jpg,2024-25
Florian Wirtz,Germany,MIDFIELDER,WINGER,23,2003-05-03,9,765,6,1,1,2,0,Bayer 04 Leverkusen,LEV,https://img.uefa.com/imgml/TP/teams/logos/240x240/50109.png,250139445,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250139445.jpg,2024-25
Antoni Milambo,Netherlands,MIDFIELDER,UNKNOWN,21,2005-04-03,9,765,3,1,0,1,0,Feyenoord,FEY,https://img.uefa.com/imgml/TP/teams/logos/240x240/52749.png,250159544,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250159544.jpg,2024-25
Morten Hjulmand,Denmark,MIDFIELDER,CENTRAL_MIDFIELDER,26,1999-06-25,9,765,0,0,0,3,0,Sporting Clube de Portugal,SPO,https://img.uefa.com/imgml/TP/teams/logos/240x240/50149.png,250101557,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250101557.jpg,2024-25
Bukayo Saka,England,FORWARD,WINGER,24,2001-09-05,9,763,6,2,1,2,0,Arsenal FC,ARS,https://img.uefa.com/imgml/TP/teams/logos/240x240/52280.png,250106939,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250106939.jpg,2024-25
Daizen Maeda,Japan,FORWARD,UNKNOWN,28,1997-10-20,9,761,4,1,0,1,1,Celtic FC,CEL,https://img.uefa.com/imgml/TP/teams/logos/240x240/50050.png,250169706,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250169706.jpg,2024-25
Ousmane Diomande,Ivory Coast,DEFENDER,UNKNOWN,22,2003-12-04,9,752,0,0,0,1,0,Sporting Clube de Portugal,SPO,https://img.uefa.com/imgml/TP/teams/logos/240x240/50149.png,250169685,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250169685.jpg,2024-25
Breel Embolo,Switzerland,FORWARD,STRIKER,29,1997-02-14,10,750,1,3,0,1,0,AS Monaco,MON,https://img.uefa.com/imgml/TP/teams/logos/240x240/50023.png,250064274,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250064274.jpg,2024-25
José María Giménez,Uruguay,DEFENDER,CENTRE_BACK,31,1995-01-20,8,750,1,0,0,4,0,Atlético de Madrid,ATM,https://img.uefa.com/imgml/TP/teams/logos/240x240/50124.png,250063505,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250063505.jpg,2024-25
Wojciech Szczęsny,Poland,GOALKEEPER,GOALKEEPER,36,1990-04-18,8,750,0,0,0,0,0,FC Barcelona,BAR,https://img.uefa.com/imgml/TP/teams/logos/240x240/50080.png,108501,https://img.uefa.com/imgml/TP/players/1/2025/324x324/108501.jpg,2024-25
Raúl Asencio,Spain,DEFENDER,UNKNOWN,23,2003-02-13,10,748,0,1,0,2,0,Real Madrid C.F.,RMA,https://img.uefa.com/imgml/TP/teams/logos/240x240/50051.png,250153617,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250153617.jpg,2024-25
Rodrigo De Paul,Argentina,MIDFIELDER,UNKNOWN,32,1994-05-24,10,748,0,1,0,1,0,Atlético de Madrid,ATM,https://img.uefa.com/imgml/TP/teams/logos/240x240/50124.png,250086037,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250086037.jpg,2024-25
Lucas Digne,France,DEFENDER,FULL_BACK,32,1993-07-20,9,747,0,0,0,2,0,Aston Villa,AVL,https://img.uefa.com/imgml/TP/teams/logos/240x240/52683.png,250014002,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250014002.jpg,2024-25
Jonathan David,Canada,FORWARD,ATTACKING_MIDFIELDER,26,2000-01-14,10,746,7,2,2,2,0,LOSC Lille,LIL,https://img.uefa.com/imgml/TP/teams/logos/240x240/75797.png,250102035,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250102035.jpg,2024-25
Ramy Bensebaini,Algeria,DEFENDER,CENTRE_BACK,31,1995-04-16,12,743,2,1,0,4,0,Borussia Dortmund,BVB,https://img.uefa.com/imgml/TP/teams/logos/240x240/52758.png,250119677,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250119677.jpg,2024-25
Désiré Doué,France,FORWARD,UNKNOWN,21,2005-06-03,16,742,5,5,0,1,0,Paris Saint-Germain,PSG,https://img.uefa.com/imgml/TP/teams/logos/240x240/52747.png,250162177,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250162177.jpg,2024-25
John McGinn,Scotland,MIDFIELDER,UNKNOWN,31,1994-10-18,10,739,3,2,0,1,0,Aston Villa,AVL,https://img.uefa.com/imgml/TP/teams/logos/240x240/52683.png,250058958,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250058958.jpg,2024-25
Éderson,Brazil,MIDFIELDER,UNKNOWN,26,1999-07-07,9,739,1,0,0,4,0,Atalanta BC,ATA,https://img.uefa.com/imgml/TP/teams/logos/240x240/52816.png,250188474,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250188474.jpg,2024-25
Khvicha Kvaratskhelia,Georgia,FORWARD,UNKNOWN,25,2001-02-12,9,735,3,2,0,1,0,Paris Saint-Germain,PSG,https://img.uefa.com/imgml/TP/teams/logos/240x240/52747.png,250101808,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250101808.jpg,2024-25
Antoine Griezmann,France,FORWARD,STRIKER,35,1991-03-21,10,732,6,3,0,0,0,Atlético de Madrid,ATM,https://img.uefa.com/imgml/TP/teams/logos/240x240/50124.png,250019498,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250019498.jpg,2024-25
Arne Engels,Belgium,MIDFIELDER,WINGER,22,2003-09-08,10,729,1,3,1,0,0,Celtic FC,CEL,https://img.uefa.com/imgml/TP/teams/logos/240x240/50050.png,250130414,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250130414.jpg,2024-25
Ismael Saibari,Morocco,MIDFIELDER,ATTACKING_MIDFIELDER,25,2001-01-28,10,728,3,2,0,1,0,PSV Eindhoven,PSV,https://img.uefa.com/imgml/TP/teams/logos/240x240/50062.png,250134320,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250134320.jpg,2024-25
António Silva,Portugal,DEFENDER,UNKNOWN,22,2003-10-30,9,724,0,0,0,2,0,SL Benfica,BEN,https://img.uefa.com/imgml/TP/teams/logos/240x240/50147.png,250128468,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250128468.jpg,2024-25
Geovany Quenda,Portugal,FORWARD,UNKNOWN,19,2007-04-30,10,722,0,1,0,2,0,Sporting Clube de Portugal,SPO,https://img.uefa.com/imgml/TP/teams/logos/240x240/50149.png,250177497,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250177497.jpg,2024-25
Nasser Djiga,Burkina Faso,DEFENDER,UNKNOWN,23,2002-11-15,8,720,1,1,0,1,0,FK Crvena Zvezda,ZVE,https://img.uefa.com/imgml/TP/teams/logos/240x240/50069.png,250158476,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250158476.jpg,2024-25
Timi Max Elšnik,Slovenia,MIDFIELDER,UNKNOWN,28,1998-04-29,8,720,0,2,0,1,0,FK Crvena Zvezda,ZVE,https://img.uefa.com/imgml/TP/teams/logos/240x240/50069.png,250077679,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250077679.jpg,2024-25
Martin Vitík,Czechia,DEFENDER,CENTRE_BACK,23,2003-01-21,8,720,0,0,0,2,0,AC Sparta Praha,SPA,https://img.uefa.com/imgml/TP/teams/logos/240x240/50033.png,250130786,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250130786.jpg,2024-25
Kenny Lala,France,DEFENDER,UNKNOWN,34,1991-10-03,8,720,0,0,0,1,0,Stade Brestois 29,BRE,https://img.uefa.com/imgml/TP/teams/logos/240x240/2601306.png,250132401,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250132401.jpg,2024-25
Peter Vindahl,Denmark,GOALKEEPER,UNKNOWN,28,1998-02-16,8,720,0,0,0,1,0,AC Sparta Praha,SPA,https://img.uefa.com/imgml/TP/teams/logos/240x240/50033.png,250105818,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250105818.jpg,2024-25
Valeriy Bondar,Ukraine,DEFENDER,CENTRE_BACK,27,1999-02-27,8,720,0,0,0,1,0,FC Shakhtar Donetsk,SHK,https://img.uefa.com/imgml/TP/teams/logos/240x240/52707.png,250087118,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250087118.jpg,2024-25
Willi Orbán,Hungary,DEFENDER,CENTRE_BACK,33,1992-11-03,8,720,0,0,0,1,0,RB Leipzig,RBL,https://img.uefa.com/imgml/TP/teams/logos/240x240/2603790.png,250051754,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250051754.jpg,2024-25
Dominik Takáč,Slovakia,GOALKEEPER,UNKNOWN,27,1999-01-12,8,720,0,0,0,0,0,ŠK Slovan Bratislava,SLB,https://img.uefa.com/imgml/TP/teams/logos/240x240/52797.png,250157134,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250157134.jpg,2024-25
Franco Israel,Uruguay,GOALKEEPER,UNKNOWN,26,2000-04-22,8,720,0,0,0,0,0,Sporting Clube de Portugal,SPO,https://img.uefa.com/imgml/TP/teams/logos/240x240/50149.png,250124006,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250124006.jpg,2024-25
Dmytro Riznyk,Ukraine,GOALKEEPER,GOALKEEPER,27,1999-01-30,8,720,0,0,0,0,0,FC Shakhtar Donetsk,SHK,https://img.uefa.com/imgml/TP/teams/logos/240x240/52707.png,250121017,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250121017.jpg,2024-25
Radosław Majecki,Poland,GOALKEEPER,GOALKEEPER,26,1999-11-16,8,720,0,0,0,0,0,AS Monaco,MON,https://img.uefa.com/imgml/TP/teams/logos/240x240/50023.png,250087877,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250087877.jpg,2024-25
Ederson,Brazil,GOALKEEPER,UNKNOWN,32,1993-08-17,8,720,0,0,0,0,0,Manchester City,MCI,https://img.uefa.com/imgml/TP/teams/logos/240x240/52919.png,250073809,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250073809.jpg,2024-25
Mykola Matviyenko,Ukraine,DEFENDER,CENTRE_BACK,30,1996-05-02,8,720,0,0,0,0,0,FC Shakhtar Donetsk,SHK,https://img.uefa.com/imgml/TP/teams/logos/240x240/52707.png,250064444,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250064444.jpg,2024-25
Michele Di Gregorio,Italy,GOALKEEPER,GOALKEEPER,28,1997-07-27,8,719,0,0,0,1,1,Juventus,JUV,https://img.uefa.com/imgml/TP/teams/logos/240x240/50139.png,250101201,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250101201.jpg,2024-25
Cesar Blackman,Panama,DEFENDER,UNKNOWN,28,1998-04-02,8,719,0,0,0,1,0,ŠK Slovan Bratislava,SLB,https://img.uefa.com/imgml/TP/teams/logos/240x240/52797.png,250131541,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250131541.jpg,2024-25
Gijs Smal,Netherlands,DEFENDER,UNKNOWN,28,1997-08-31,11,717,0,1,0,2,0,Feyenoord,FEY,https://img.uefa.com/imgml/TP/teams/logos/240x240/52749.png,250174851,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250174851.jpg,2024-25
Florentino,Portugal,MIDFIELDER,DEFENSIVE_MIDFIELDER,26,1999-08-19,9,717,0,0,0,3,0,SL Benfica,BEN,https://img.uefa.com/imgml/TP/teams/logos/240x240/50147.png,250089225,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250089225.jpg,2024-25
Mehdi Taremi,Iran,FORWARD,STRIKER,33,1992-07-18,12,715,1,3,1,0,0,FC Internazionale Milano,INT,https://img.uefa.com/imgml/TP/teams/logos/240x240/50138.png,250097909,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250097909.jpg,2024-25
Kenan Bajrić,Slovenia,DEFENDER,CENTRE_BACK,31,1994-12-20,8,714,0,0,0,2,0,ŠK Slovan Bratislava,SLB,https://img.uefa.com/imgml/TP/teams/logos/240x240/52797.png,250061721,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250061721.jpg,2024-25
Kaan Kairinen,Finland,MIDFIELDER,UNKNOWN,27,1998-12-22,8,713,2,0,0,1,0,AC Sparta Praha,SPA,https://img.uefa.com/imgml/TP/teams/logos/240x240/50033.png,250079003,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250079003.jpg,2024-25
Mahdi Camara,France,MIDFIELDER,UNKNOWN,27,1998-06-30,10,712,1,1,0,2,0,Stade Brestois 29,BRE,https://img.uefa.com/imgml/TP/teams/logos/240x240/2601306.png,250091290,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250091290.jpg,2024-25
Isak Hien,Sweden,DEFENDER,UNKNOWN,27,1999-01-13,8,710,0,1,0,2,0,Atalanta BC,ATA,https://img.uefa.com/imgml/TP/teams/logos/240x240/52816.png,250174149,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250174149.jpg,2024-25
Guram Kashia,Georgia,DEFENDER,CENTRE_BACK,38,1987-07-04,8,709,0,0,0,2,0,ŠK Slovan Bratislava,SLB,https://img.uefa.com/imgml/TP/teams/logos/240x240/52797.png,104733,https://img.uefa.com/imgml/TP/players/1/2025/324x324/104733.jpg,2024-25
Maximilian Mittelstädt,Germany,DEFENDER,FULL_BACK,29,1997-03-18,8,706,0,3,0,1,0,VfB Stuttgart,STU,https://img.uefa.com/imgml/TP/teams/logos/240x240/50107.png,250090766,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250090766.jpg,2024-25
Charles De Ketelaere,Belgium,FORWARD,CENTRAL_MIDFIELDER,25,2001-03-10,10,702,4,5,1,0,0,Atalanta BC,ATA,https://img.uefa.com/imgml/TP/teams/logos/240x240/52816.png,250117705,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250117705.jpg,2024-25
Boubacar Kamara,France,MIDFIELDER,CENTRE_BACK,26,1999-11-23,10,702,0,0,0,2,0,Aston Villa,AVL,https://img.uefa.com/imgml/TP/teams/logos/240x240/52683.png,250091722,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250091722.jpg,2024-25
Georgiy Sudakov,Ukraine,MIDFIELDER,ATTACKING_MIDFIELDER,23,2002-09-01,8,702,2,1,1,0,0,FC Shakhtar Donetsk,SHK,https://img.uefa.com/imgml/TP/teams/logos/240x240/52707.png,250119181,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250119181.jpg,2024-25
Youngwoo Seol,Korea Republic,DEFENDER,UNKNOWN,27,1998-12-05,8,701,0,3,0,1,0,FK Crvena Zvezda,ZVE,https://img.uefa.com/imgml/TP/teams/logos/240x240/50069.png,250189363,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250189363.jpg,2024-25
